,timestamps,PLETH,SPO2
43821,2022-10-03 03:46:55.210,51197,97
43822,2022-10-03 03:46:55.220,49038,97
43823,2022-10-03 03:46:55.230,46953,97
43824,2022-10-03 03:46:55.240,44981,97
43825,2022-10-03 03:46:55.250,43179,97
43826,2022-10-03 03:46:55.260,41560,97
43827,2022-10-03 03:46:55.270,40147,97
43828,2022-10-03 03:46:55.280,38941,97
43829,2022-10-03 03:46:55.290,37939,97
43830,2022-10-03 03:46:55.300,37102,97
43831,2022-10-03 03:46:55.310,36409,97
43832,2022-10-03 03:46:55.320,35826,97
43833,2022-10-03 03:46:55.330,35307,97
43834,2022-10-03 03:46:55.340,34825,97
43835,2022-10-03 03:46:55.350,34340,97
43836,2022-10-03 03:46:55.360,33821,97
43837,2022-10-03 03:46:55.370,33243,97
43838,2022-10-03 03:46:55.380,32586,97
43839,2022-10-03 03:46:55.390,31831,97
43840,2022-10-03 03:46:55.400,30982,97
43841,2022-10-03 03:46:55.410,30030,97
43842,2022-10-03 03:46:55.420,28993,97
43843,2022-10-03 03:46:55.430,27875,97
43844,2022-10-03 03:46:55.440,26692,97
43845,2022-10-03 03:46:55.450,25467,97
43846,2022-10-03 03:46:55.460,24209,97
43847,2022-10-03 03:46:55.470,22945,97
43848,2022-10-03 03:46:55.480,21687,97
43849,2022-10-03 03:46:55.490,20447,97
43850,2022-10-03 03:46:55.500,19244,97
43851,2022-10-03 03:46:55.510,18083,97
43852,2022-10-03 03:46:55.520,16984,97
43853,2022-10-03 03:46:55.530,15958,97
43854,2022-10-03 03:46:55.540,15023,97
43855,2022-10-03 03:46:55.550,14220,97
43856,2022-10-03 03:46:55.560,13645,97
43857,2022-10-03 03:46:55.570,13393,97
43858,2022-10-03 03:46:55.580,13604,97
43859,2022-10-03 03:46:55.590,14407,97
43860,2022-10-03 03:46:55.600,15885,97
43861,2022-10-03 03:46:55.610,18088,97
43862,2022-10-03 03:46:55.620,21005,97
43863,2022-10-03 03:46:55.630,24574,97
43864,2022-10-03 03:46:55.640,28684,97
43865,2022-10-03 03:46:55.650,33176,97
43866,2022-10-03 03:46:55.660,37887,97
43867,2022-10-03 03:46:55.670,42617,97
43868,2022-10-03 03:46:55.680,47201,97
43869,2022-10-03 03:46:55.690,51463,97
43870,2022-10-03 03:46:55.700,55265,97
43871,2022-10-03 03:46:55.710,58504,97
43872,2022-10-03 03:46:55.720,61121,97
43873,2022-10-03 03:46:55.730,62258,97
43874,2022-10-03 03:46:55.740,62258,97
43875,2022-10-03 03:46:55.750,62258,97
43876,2022-10-03 03:46:55.760,62181,97
43877,2022-10-03 03:46:55.770,61716,97
43878,2022-10-03 03:46:55.780,60814,97
43879,2022-10-03 03:46:55.790,59544,97
43880,2022-10-03 03:46:55.800,57977,97
43881,2022-10-03 03:46:55.810,56182,97
43882,2022-10-03 03:46:55.820,54229,97
43883,2022-10-03 03:46:55.830,52187,97
43884,2022-10-03 03:46:55.840,50131,97
43885,2022-10-03 03:46:55.850,48115,97
43886,2022-10-03 03:46:55.860,46187,97
43887,2022-10-03 03:46:55.870,44388,97
43888,2022-10-03 03:46:55.880,42746,97
43889,2022-10-03 03:46:55.890,41283,97
43890,2022-10-03 03:46:55.900,39999,97
43891,2022-10-03 03:46:55.910,38894,97
43892,2022-10-03 03:46:55.920,37952,97
43893,2022-10-03 03:46:55.930,37148,97
43894,2022-10-03 03:46:55.940,36457,97
43895,2022-10-03 03:46:55.950,35842,97
43896,2022-10-03 03:46:55.960,35271,97
43897,2022-10-03 03:46:55.970,34712,97
43898,2022-10-03 03:46:55.980,34142,97
43899,2022-10-03 03:46:55.990,33528,97
43900,2022-10-03 03:46:56.000,32846,97
43901,2022-10-03 03:46:56.010,32082,97
43902,2022-10-03 03:46:56.020,31227,97
43903,2022-10-03 03:46:56.030,30276,97
43904,2022-10-03 03:46:56.040,29237,97
43905,2022-10-03 03:46:56.050,28114,97
43906,2022-10-03 03:46:56.060,26923,97
43907,2022-10-03 03:46:56.070,25667,97
43908,2022-10-03 03:46:56.080,24371,97
43909,2022-10-03 03:46:56.090,23048,97
43910,2022-10-03 03:46:56.100,21718,97
43911,2022-10-03 03:46:56.110,20395,97
43912,2022-10-03 03:46:56.120,19093,97
43913,2022-10-03 03:46:56.130,17828,97
43914,2022-10-03 03:46:56.140,16615,97
43915,2022-10-03 03:46:56.150,15462,97
43916,2022-10-03 03:46:56.160,14384,97
43917,2022-10-03 03:46:56.170,13415,97
43918,2022-10-03 03:46:56.180,12608,97
43919,2022-10-03 03:46:56.190,12049,97
43920,2022-10-03 03:46:56.200,11865,97
43921,2022-10-03 03:46:56.210,12187,97
43922,2022-10-03 03:46:56.220,13137,97
43923,2022-10-03 03:46:56.230,14788,97
43924,2022-10-03 03:46:56.240,17179,97
43925,2022-10-03 03:46:56.250,20276,97
43926,2022-10-03 03:46:56.260,23999,97
43927,2022-10-03 03:46:56.270,28220,97
43928,2022-10-03 03:46:56.280,32791,97
43929,2022-10-03 03:46:56.290,37528,97
43930,2022-10-03 03:46:56.300,42249,97
43931,2022-10-03 03:46:56.310,46772,97
43932,2022-10-03 03:46:56.320,50952,97
43933,2022-10-03 03:46:56.330,54660,97
43934,2022-10-03 03:46:56.340,57791,97
43935,2022-10-03 03:46:56.350,60285,97
43936,2022-10-03 03:46:56.360,62124,97
43937,2022-10-03 03:46:56.370,62258,97
43938,2022-10-03 03:46:56.380,62258,97
43939,2022-10-03 03:46:56.390,62143,97
43940,2022-10-03 03:46:56.400,61604,97
43941,2022-10-03 03:46:56.410,60623,97
43942,2022-10-03 03:46:56.420,59277,97
43943,2022-10-03 03:46:56.430,57641,97
43944,2022-10-03 03:46:56.440,55786,97
43945,2022-10-03 03:46:56.450,53787,97
43946,2022-10-03 03:46:56.460,51714,97
43947,2022-10-03 03:46:56.470,49632,97
43948,2022-10-03 03:46:56.480,47603,97
43949,2022-10-03 03:46:56.490,45678,97
43950,2022-10-03 03:46:56.500,43893,97
43951,2022-10-03 03:46:56.510,42275,97
43952,2022-10-03 03:46:56.520,40848,97
43953,2022-10-03 03:46:56.530,39612,97
43954,2022-10-03 03:46:56.540,38552,97
43955,2022-10-03 03:46:56.550,37657,97
43956,2022-10-03 03:46:56.560,36899,97
43957,2022-10-03 03:46:56.570,36249,97
43958,2022-10-03 03:46:56.580,35673,97
43959,2022-10-03 03:46:56.590,35136,97
43960,2022-10-03 03:46:56.600,34602,97
43961,2022-10-03 03:46:56.610,34038,97
43962,2022-10-03 03:46:56.620,33415,97
43963,2022-10-03 03:46:56.630,32715,97
43964,2022-10-03 03:46:56.640,31918,97
43965,2022-10-03 03:46:56.650,31023,97
43966,2022-10-03 03:46:56.660,30026,97
43967,2022-10-03 03:46:56.670,28930,97
43968,2022-10-03 03:46:56.680,27745,97
43969,2022-10-03 03:46:56.690,26486,97
43970,2022-10-03 03:46:56.700,25166,97
43971,2022-10-03 03:46:56.710,23805,97
43972,2022-10-03 03:46:56.720,22421,97
43973,2022-10-03 03:46:56.730,21031,97
43974,2022-10-03 03:46:56.740,19653,97
43975,2022-10-03 03:46:56.750,18301,97
43976,2022-10-03 03:46:56.760,16992,97
43977,2022-10-03 03:46:56.770,15734,97
43978,2022-10-03 03:46:56.780,14543,97
43979,2022-10-03 03:46:56.790,13424,97
43980,2022-10-03 03:46:56.800,12406,97
43981,2022-10-03 03:46:56.810,11523,97
43982,2022-10-03 03:46:56.820,10847,97
43983,2022-10-03 03:46:56.830,10489,97
43984,2022-10-03 03:46:56.840,10574,97
43985,2022-10-03 03:46:56.850,11233,97
43986,2022-10-03 03:46:56.860,12568,97
43987,2022-10-03 03:46:56.870,14631,97
43988,2022-10-03 03:46:56.880,17420,97
43989,2022-10-03 03:46:56.890,20889,97
43990,2022-10-03 03:46:56.900,24921,97
43991,2022-10-03 03:46:56.910,29386,97
43992,2022-10-03 03:46:56.920,34115,97
43993,2022-10-03 03:46:56.930,38923,97
43994,2022-10-03 03:46:56.940,43632,97
43995,2022-10-03 03:46:56.950,48065,97
43996,2022-10-03 03:46:56.960,52081,97
43997,2022-10-03 03:46:56.970,55569,97
43998,2022-10-03 03:46:56.980,58448,97
43999,2022-10-03 03:46:56.990,60669,97
44000,2022-10-03 03:46:57.000,62226,97
44001,2022-10-03 03:46:57.010,62258,97
44002,2022-10-03 03:46:57.020,62258,97
44003,2022-10-03 03:46:57.030,61980,97
44004,2022-10-03 03:46:57.040,61223,97
44005,2022-10-03 03:46:57.050,60049,97
44006,2022-10-03 03:46:57.060,58532,97
44007,2022-10-03 03:46:57.070,56754,97
44008,2022-10-03 03:46:57.080,54793,97
44009,2022-10-03 03:46:57.090,52720,97
44010,2022-10-03 03:46:57.100,50605,97
44011,2022-10-03 03:46:57.110,48516,97
44012,2022-10-03 03:46:57.120,46507,97
44013,2022-10-03 03:46:57.130,44627,97
44014,2022-10-03 03:46:57.140,42906,97
44015,2022-10-03 03:46:57.150,41366,97
44016,2022-10-03 03:46:57.160,40028,97
44017,2022-10-03 03:46:57.170,38876,97
44018,2022-10-03 03:46:57.180,37898,97
44019,2022-10-03 03:46:57.190,37080,97
44020,2022-10-03 03:46:57.200,36383,97
44021,2022-10-03 03:46:57.210,35780,97
44022,2022-10-03 03:46:57.220,35228,97
44023,2022-10-03 03:46:57.230,34693,97
44024,2022-10-03 03:46:57.240,34142,97
44025,2022-10-03 03:46:57.250,33540,97
44026,2022-10-03 03:46:57.260,32869,97
44027,2022-10-03 03:46:57.270,32102,97
44028,2022-10-03 03:46:57.280,31231,97
44029,2022-10-03 03:46:57.290,30258,97
44030,2022-10-03 03:46:57.300,29176,97
44031,2022-10-03 03:46:57.310,27997,97
44032,2022-10-03 03:46:57.320,26731,97
44033,2022-10-03 03:46:57.330,25388,97
44034,2022-10-03 03:46:57.340,23988,97
44035,2022-10-03 03:46:57.350,22546,97
44036,2022-10-03 03:46:57.360,21081,97
44037,2022-10-03 03:46:57.370,19609,97
44038,2022-10-03 03:46:57.380,18160,97
44039,2022-10-03 03:46:57.390,16730,97
44040,2022-10-03 03:46:57.400,15343,97
44041,2022-10-03 03:46:57.410,14009,97
44042,2022-10-03 03:46:57.420,12745,97
44043,2022-10-03 03:46:57.430,11565,97
44044,2022-10-03 03:46:57.440,10499,97
44045,2022-10-03 03:46:57.450,9597,97
44046,2022-10-03 03:46:57.460,8953,97
44047,2022-10-03 03:46:57.470,8692,97
44048,2022-10-03 03:46:57.480,8941,97
44049,2022-10-03 03:46:57.490,9834,97
44050,2022-10-03 03:46:57.500,11451,97
44051,2022-10-03 03:46:57.510,13827,97
44052,2022-10-03 03:46:57.520,16955,97
44053,2022-10-03 03:46:57.530,20736,97
44054,2022-10-03 03:46:57.540,25063,97
44055,2022-10-03 03:46:57.550,29770,97
44056,2022-10-03 03:46:57.560,34689,97
44057,2022-10-03 03:46:57.570,39614,97
44058,2022-10-03 03:46:57.580,44366,97
44059,2022-10-03 03:46:57.590,48778,97
44060,2022-10-03 03:46:57.600,52706,97
44061,2022-10-03 03:46:57.610,56045,97
44062,2022-10-03 03:46:57.620,58728,97
44063,2022-10-03 03:46:57.630,60714,97
44064,2022-10-03 03:46:57.640,62008,97
44065,2022-10-03 03:46:57.650,62258,97
44066,2022-10-03 03:46:57.660,62203,97
44067,2022-10-03 03:46:57.670,61634,97
44068,2022-10-03 03:46:57.680,60585,97
44069,2022-10-03 03:46:57.690,59116,97
44070,2022-10-03 03:46:57.700,57322,97
44071,2022-10-03 03:46:57.710,55282,97
44072,2022-10-03 03:46:57.720,53084,97
44073,2022-10-03 03:46:57.730,50802,97
44074,2022-10-03 03:46:57.740,48513,97
44075,2022-10-03 03:46:57.750,46298,97
44076,2022-10-03 03:46:57.760,44204,97
44077,2022-10-03 03:46:57.770,42281,97
44078,2022-10-03 03:46:57.780,40559,97
44079,2022-10-03 03:46:57.790,39054,97
44080,2022-10-03 03:46:57.800,37764,97
44081,2022-10-03 03:46:57.810,36692,97
44082,2022-10-03 03:46:57.820,35808,97
44083,2022-10-03 03:46:57.830,35087,97
44084,2022-10-03 03:46:57.840,34485,97
44085,2022-10-03 03:46:57.850,33957,97
44086,2022-10-03 03:46:57.860,33472,97
44087,2022-10-03 03:46:57.870,32996,97
44088,2022-10-03 03:46:57.880,32482,97
44089,2022-10-03 03:46:57.890,31910,97
44090,2022-10-03 03:46:57.900,31244,97
44091,2022-10-03 03:46:57.910,30483,97
44092,2022-10-03 03:46:57.920,29612,97
44093,2022-10-03 03:46:57.930,28624,97
44094,2022-10-03 03:46:57.940,27531,97
44095,2022-10-03 03:46:57.950,26342,97
44096,2022-10-03 03:46:57.960,25068,97
44097,2022-10-03 03:46:57.970,23723,97
44098,2022-10-03 03:46:57.980,22334,97
44099,2022-10-03 03:46:57.990,20916,97
44100,2022-10-03 03:46:58.000,19491,97
44101,2022-10-03 03:46:58.010,18075,97
44102,2022-10-03 03:46:58.020,16678,97
44103,2022-10-03 03:46:58.030,15317,97
44104,2022-10-03 03:46:58.040,14012,97
44105,2022-10-03 03:46:58.050,12759,97
44106,2022-10-03 03:46:58.060,11580,97
44107,2022-10-03 03:46:58.070,10489,97
44108,2022-10-03 03:46:58.080,9514,97
44109,2022-10-03 03:46:58.090,8717,97
44110,2022-10-03 03:46:58.100,8196,97
44111,2022-10-03 03:46:58.110,8079,97
44112,2022-10-03 03:46:58.120,8520,97
44113,2022-10-03 03:46:58.130,9634,97
44114,2022-10-03 03:46:58.140,11511,97
44115,2022-10-03 03:46:58.150,14182,97
44116,2022-10-03 03:46:58.160,17613,97
44117,2022-10-03 03:46:58.170,21729,97
44118,2022-10-03 03:46:58.180,26399,97
44119,2022-10-03 03:46:58.190,31446,97
44120,2022-10-03 03:46:58.200,36690,97
44121,2022-10-03 03:46:58.210,41934,97
44122,2022-10-03 03:46:58.220,46998,97
44123,2022-10-03 03:46:58.230,51702,97
44124,2022-10-03 03:46:58.240,55904,97
44125,2022-10-03 03:46:58.250,59504,97
44126,2022-10-03 03:46:58.260,62258,97
44127,2022-10-03 03:46:58.270,62258,97
44128,2022-10-03 03:46:58.280,62258,97
44129,2022-10-03 03:46:58.290,62258,97
44130,2022-10-03 03:46:58.300,62258,97
44131,2022-10-03 03:46:58.310,61991,97
44132,2022-10-03 03:46:58.320,61310,97
44133,2022-10-03 03:46:58.330,60291,97
44134,2022-10-03 03:46:58.340,59012,97
44135,2022-10-03 03:46:58.350,57553,97
44136,2022-10-03 03:46:58.360,55983,97
44137,2022-10-03 03:46:58.370,54383,97
44138,2022-10-03 03:46:58.380,52814,97
44139,2022-10-03 03:46:58.390,51337,97
44140,2022-10-03 03:46:58.400,49995,97
44141,2022-10-03 03:46:58.410,48824,97
44142,2022-10-03 03:46:58.420,47848,97
44143,2022-10-03 03:46:58.430,47072,97
44144,2022-10-03 03:46:58.440,46490,97
44145,2022-10-03 03:46:58.450,46094,97
44146,2022-10-03 03:46:58.460,45853,97
44147,2022-10-03 03:46:58.470,45749,97
44148,2022-10-03 03:46:58.480,45740,97
44149,2022-10-03 03:46:58.490,45796,97
44150,2022-10-03 03:46:58.500,45879,97
44151,2022-10-03 03:46:58.510,45972,97
44152,2022-10-03 03:46:58.520,46037,97
44153,2022-10-03 03:46:58.530,46047,97
44154,2022-10-03 03:46:58.540,45992,97
44155,2022-10-03 03:46:58.550,45859,97
44156,2022-10-03 03:46:58.560,45652,97
44157,2022-10-03 03:46:58.570,45366,97
44158,2022-10-03 03:46:58.580,44997,97
44159,2022-10-03 03:46:58.590,44562,97
44160,2022-10-03 03:46:58.600,44070,97
44161,2022-10-03 03:46:58.610,43546,97
44162,2022-10-03 03:46:58.620,42992,97
44163,2022-10-03 03:46:58.630,42419,97
44164,2022-10-03 03:46:58.640,41845,97
44165,2022-10-03 03:46:58.650,41279,97
44166,2022-10-03 03:46:58.660,40730,97
44167,2022-10-03 03:46:58.670,40203,97
44168,2022-10-03 03:46:58.680,39703,97
44169,2022-10-03 03:46:58.690,39249,97
44170,2022-10-03 03:46:58.700,38859,97
44171,2022-10-03 03:46:58.710,38572,97
44172,2022-10-03 03:46:58.720,38440,97
44173,2022-10-03 03:46:58.730,38515,97
44174,2022-10-03 03:46:58.740,38865,97
44175,2022-10-03 03:46:58.750,39533,97
44176,2022-10-03 03:46:58.760,40555,97
44177,2022-10-03 03:46:58.770,41949,97
44178,2022-10-03 03:46:58.780,43699,97
44179,2022-10-03 03:46:58.790,45766,97
44180,2022-10-03 03:46:58.800,48088,97
44181,2022-10-03 03:46:58.810,50579,97
44182,2022-10-03 03:46:58.820,53147,97
44183,2022-10-03 03:46:58.830,55705,97
44184,2022-10-03 03:46:58.840,58152,97
44185,2022-10-03 03:46:58.850,60399,97
44186,2022-10-03 03:46:58.860,62258,97
44187,2022-10-03 03:46:58.870,62258,97
44188,2022-10-03 03:46:58.880,62258,97
44189,2022-10-03 03:46:58.890,62258,97
44190,2022-10-03 03:46:58.900,62258,97
44191,2022-10-03 03:46:58.910,62195,97
44192,2022-10-03 03:46:58.920,61845,97
44193,2022-10-03 03:46:58.930,61163,97
44194,2022-10-03 03:46:58.940,60182,97
44195,2022-10-03 03:46:58.950,58932,97
44196,2022-10-03 03:46:58.960,57445,97
44197,2022-10-03 03:46:58.970,55756,97
44198,2022-10-03 03:46:58.980,53909,97
44199,2022-10-03 03:46:58.990,51950,97
44200,2022-10-03 03:46:59.000,49916,97
44201,2022-10-03 03:46:59.010,47850,97
44202,2022-10-03 03:46:59.020,45796,97
44203,2022-10-03 03:46:59.030,43793,97
44204,2022-10-03 03:46:59.040,41862,97
44205,2022-10-03 03:46:59.050,40040,97
44206,2022-10-03 03:46:59.060,38344,97
44207,2022-10-03 03:46:59.070,36783,97
44208,2022-10-03 03:46:59.080,35364,97
44209,2022-10-03 03:46:59.090,34085,97
44210,2022-10-03 03:46:59.100,32933,97
44211,2022-10-03 03:46:59.110,31895,97
44212,2022-10-03 03:46:59.120,30960,97
44213,2022-10-03 03:46:59.130,30094,97
44214,2022-10-03 03:46:59.140,29285,97
44215,2022-10-03 03:46:59.150,28503,97
44216,2022-10-03 03:46:59.160,27728,97
44217,2022-10-03 03:46:59.170,26937,97
44218,2022-10-03 03:46:59.180,26123,97
44219,2022-10-03 03:46:59.190,25268,97
44220,2022-10-03 03:46:59.200,24367,97
44221,2022-10-03 03:46:59.210,23417,97
44222,2022-10-03 03:46:59.220,22422,97
44223,2022-10-03 03:46:59.230,21395,97
44224,2022-10-03 03:46:59.240,20340,97
44225,2022-10-03 03:46:59.250,19279,97
44226,2022-10-03 03:46:59.260,18217,97
44227,2022-10-03 03:46:59.270,17180,97
44228,2022-10-03 03:46:59.280,16186,97
44229,2022-10-03 03:46:59.290,15248,97
44230,2022-10-03 03:46:59.300,14379,97
44231,2022-10-03 03:46:59.310,13593,97
44232,2022-10-03 03:46:59.320,12889,97
44233,2022-10-03 03:46:59.330,12287,97
44234,2022-10-03 03:46:59.340,11789,97
44235,2022-10-03 03:46:59.350,11436,97
44236,2022-10-03 03:46:59.360,11280,97
44237,2022-10-03 03:46:59.370,11395,97
44238,2022-10-03 03:46:59.380,11870,97
44239,2022-10-03 03:46:59.390,12774,97
44240,2022-10-03 03:46:59.400,14183,97
44241,2022-10-03 03:46:59.410,16106,97
44242,2022-10-03 03:46:59.420,18535,97
44243,2022-10-03 03:46:59.430,21426,97
44244,2022-10-03 03:46:59.440,24696,97
44245,2022-10-03 03:46:59.450,28239,97
44246,2022-10-03 03:46:59.460,31922,97
44247,2022-10-03 03:46:59.470,35623,97
44248,2022-10-03 03:46:59.480,39202,97
44249,2022-10-03 03:46:59.490,42542,97
44250,2022-10-03 03:46:59.500,45533,97
44251,2022-10-03 03:46:59.510,48095,97
44252,2022-10-03 03:46:59.520,50182,97
44253,2022-10-03 03:46:59.530,51753,97
44254,2022-10-03 03:46:59.540,52806,97
44255,2022-10-03 03:46:59.550,53346,97
44256,2022-10-03 03:46:59.560,53403,97
44257,2022-10-03 03:46:59.570,53017,97
44258,2022-10-03 03:46:59.580,52233,97
44259,2022-10-03 03:46:59.590,51100,97
44260,2022-10-03 03:46:59.600,49680,97
44261,2022-10-03 03:46:59.610,48039,97
44262,2022-10-03 03:46:59.620,46222,97
44263,2022-10-03 03:46:59.630,44294,97
44264,2022-10-03 03:46:59.640,42322,97
44265,2022-10-03 03:46:59.650,40355,97
44266,2022-10-03 03:46:59.660,38442,97
44267,2022-10-03 03:46:59.670,36632,97
44268,2022-10-03 03:46:59.680,34962,97
44269,2022-10-03 03:46:59.690,33448,97
44270,2022-10-03 03:46:59.700,32107,97
44271,2022-10-03 03:46:59.710,30938,97
44272,2022-10-03 03:46:59.720,29939,97
44273,2022-10-03 03:46:59.730,29087,97
44274,2022-10-03 03:46:59.740,28357,97
44275,2022-10-03 03:46:59.750,27729,97
44276,2022-10-03 03:46:59.760,27155,97
44277,2022-10-03 03:46:59.770,26617,97
44278,2022-10-03 03:46:59.780,26067,97
44279,2022-10-03 03:46:59.790,25489,97
44280,2022-10-03 03:46:59.800,24858,97
44281,2022-10-03 03:46:59.810,24152,97
44282,2022-10-03 03:46:59.820,23360,97
44283,2022-10-03 03:46:59.830,22470,97
44284,2022-10-03 03:46:59.840,21489,97
44285,2022-10-03 03:46:59.850,20423,97
44286,2022-10-03 03:46:59.860,19276,97
44287,2022-10-03 03:46:59.870,18068,97
44288,2022-10-03 03:46:59.880,16806,97
44289,2022-10-03 03:46:59.890,15516,97
44290,2022-10-03 03:46:59.900,14212,97
44291,2022-10-03 03:46:59.910,12911,97
44292,2022-10-03 03:46:59.920,11625,97
44293,2022-10-03 03:46:59.930,10368,97
44294,2022-10-03 03:46:59.940,9144,97
44295,2022-10-03 03:46:59.950,7967,97
44296,2022-10-03 03:46:59.960,6849,97
44297,2022-10-03 03:46:59.970,5788,97
44298,2022-10-03 03:46:59.980,4794,97
44299,2022-10-03 03:46:59.990,3891,97
44300,2022-10-03 03:47:00.000,3276,97
44301,2022-10-03 03:47:00.010,3276,97
44302,2022-10-03 03:47:00.020,3276,97
44303,2022-10-03 03:47:00.030,3471,97
44304,2022-10-03 03:47:00.040,4216,97
44305,2022-10-03 03:47:00.050,5598,97
44306,2022-10-03 03:47:00.060,7674,97
44307,2022-10-03 03:47:00.070,10434,97
44308,2022-10-03 03:47:00.080,13824,97
44309,2022-10-03 03:47:00.090,17740,97
44310,2022-10-03 03:47:00.100,22042,97
44311,2022-10-03 03:47:00.110,26563,97
44312,2022-10-03 03:47:00.120,31138,97
44313,2022-10-03 03:47:00.130,35592,97
44314,2022-10-03 03:47:00.140,39766,97
44315,2022-10-03 03:47:00.150,43519,97
44316,2022-10-03 03:47:00.160,46740,97
44317,2022-10-03 03:47:00.170,49356,97
44318,2022-10-03 03:47:00.180,51324,97
44319,2022-10-03 03:47:00.190,52633,97
44320,2022-10-03 03:47:00.200,53283,97
44321,2022-10-03 03:47:00.210,53313,97
44322,2022-10-03 03:47:00.220,52771,97
44323,2022-10-03 03:47:00.230,51735,97
44324,2022-10-03 03:47:00.240,50273,97
44325,2022-10-03 03:47:00.250,48477,97
44326,2022-10-03 03:47:00.260,46433,97
44327,2022-10-03 03:47:00.270,44234,97
44328,2022-10-03 03:47:00.280,41970,97
44329,2022-10-03 03:47:00.290,39716,97
44330,2022-10-03 03:47:00.300,37544,97
44331,2022-10-03 03:47:00.310,35515,97
44332,2022-10-03 03:47:00.320,33671,97
44333,2022-10-03 03:47:00.330,32040,97
44334,2022-10-03 03:47:00.340,30643,97
44335,2022-10-03 03:47:00.350,29471,97
44336,2022-10-03 03:47:00.360,28513,97
44337,2022-10-03 03:47:00.370,27740,97
44338,2022-10-03 03:47:00.380,27127,97
44339,2022-10-03 03:47:00.390,26620,97
44340,2022-10-03 03:47:00.400,26193,97
44341,2022-10-03 03:47:00.410,25793,97
44342,2022-10-03 03:47:00.420,25383,97
44343,2022-10-03 03:47:00.430,24919,97
44344,2022-10-03 03:47:00.440,24387,97
44345,2022-10-03 03:47:00.450,23759,97
44346,2022-10-03 03:47:00.460,23024,97
44347,2022-10-03 03:47:00.470,22167,97
44348,2022-10-03 03:47:00.480,21199,97
44349,2022-10-03 03:47:00.490,20119,97
44350,2022-10-03 03:47:00.500,18951,97
44351,2022-10-03 03:47:00.510,17709,97
44352,2022-10-03 03:47:00.520,16414,97
44353,2022-10-03 03:47:00.530,15079,97
44354,2022-10-03 03:47:00.540,13738,97
44355,2022-10-03 03:47:00.550,12398,97
44356,2022-10-03 03:47:00.560,11087,97
44357,2022-10-03 03:47:00.570,9810,97
44358,2022-10-03 03:47:00.580,8587,97
44359,2022-10-03 03:47:00.590,7419,97
44360,2022-10-03 03:47:00.600,6319,97
44361,2022-10-03 03:47:00.610,5284,97
44362,2022-10-03 03:47:00.620,4333,97
44363,2022-10-03 03:47:00.630,3461,97
44364,2022-10-03 03:47:00.640,3276,97
44365,2022-10-03 03:47:00.650,3276,97
44366,2022-10-03 03:47:00.660,3276,97
44367,2022-10-03 03:47:00.670,3276,97
44368,2022-10-03 03:47:00.680,3568,97
44369,2022-10-03 03:47:00.690,4405,97
44370,2022-10-03 03:47:00.700,5883,97
44371,2022-10-03 03:47:00.710,8056,97
44372,2022-10-03 03:47:00.720,10933,97
44373,2022-10-03 03:47:00.730,14453,97
44374,2022-10-03 03:47:00.740,18518,97
44375,2022-10-03 03:47:00.750,22977,97
44376,2022-10-03 03:47:00.760,27669,97
44377,2022-10-03 03:47:00.770,32413,97
44378,2022-10-03 03:47:00.780,37032,97
44379,2022-10-03 03:47:00.790,41347,97
44380,2022-10-03 03:47:00.800,45214,97
44381,2022-10-03 03:47:00.810,48523,97
44382,2022-10-03 03:47:00.820,51193,97
44383,2022-10-03 03:47:00.830,53180,97
44384,2022-10-03 03:47:00.840,54463,97
44385,2022-10-03 03:47:00.850,55062,97
44386,2022-10-03 03:47:00.860,55012,97
44387,2022-10-03 03:47:00.870,54371,97
44388,2022-10-03 03:47:00.880,53210,97
44389,2022-10-03 03:47:00.890,51614,97
44390,2022-10-03 03:47:00.900,49679,97
44391,2022-10-03 03:47:00.910,47492,97
44392,2022-10-03 03:47:00.920,45154,97
44393,2022-10-03 03:47:00.930,42752,97
44394,2022-10-03 03:47:00.940,40372,97
44395,2022-10-03 03:47:00.950,38090,97
44396,2022-10-03 03:47:00.960,35964,97
44397,2022-10-03 03:47:00.970,34038,97
44398,2022-10-03 03:47:00.980,32339,97
44399,2022-10-03 03:47:00.990,30879,97
44400,2022-10-03 03:47:01.000,29654,97
44401,2022-10-03 03:47:01.010,28647,97
44402,2022-10-03 03:47:01.020,27826,97
44403,2022-10-03 03:47:01.030,27155,97
44404,2022-10-03 03:47:01.040,26595,97
44405,2022-10-03 03:47:01.050,26091,97
44406,2022-10-03 03:47:01.060,25614,97
44407,2022-10-03 03:47:01.070,25122,97
44408,2022-10-03 03:47:01.080,24571,97
44409,2022-10-03 03:47:01.090,23943,97
44410,2022-10-03 03:47:01.100,23217,97
44411,2022-10-03 03:47:01.110,22375,97
44412,2022-10-03 03:47:01.120,21426,97
44413,2022-10-03 03:47:01.130,20369,97
44414,2022-10-03 03:47:01.140,19215,97
44415,2022-10-03 03:47:01.150,17973,97
44416,2022-10-03 03:47:01.160,16682,97
44417,2022-10-03 03:47:01.170,15351,97
44418,2022-10-03 03:47:01.180,14005,97
44419,2022-10-03 03:47:01.190,12669,97
44420,2022-10-03 03:47:01.200,11357,97
44421,2022-10-03 03:47:01.210,10094,97
44422,2022-10-03 03:47:01.220,8884,97
44423,2022-10-03 03:47:01.230,7749,97
44424,2022-10-03 03:47:01.240,6682,97
44425,2022-10-03 03:47:01.250,5695,97
44426,2022-10-03 03:47:01.260,4786,97
44427,2022-10-03 03:47:01.270,3956,97
44428,2022-10-03 03:47:01.280,3276,97
